"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value","id"
13,"Stone And Glass",1369,"Ceramic products",136905,"Roofing Tiles",739926272,"136905"
13,"Stone And Glass",1369,"Ceramic products",136906,"Ceramic Pipes",119047523,"136906"
13,"Stone And Glass",1369,"Ceramic products",136907,"Unglazed Ceramics",17615996736,"136907"
13,"Stone And Glass",1369,"Ceramic products",136908,"Glazed Ceramics",442395623,"136908"
13,"Stone And Glass",1369,"Ceramic products",136909,"Laboratory Ceramic Ware",6669193128,"136909"
13,"Stone And Glass",1369,"Ceramic products",136910,"Bathroom Ceramics",10179854830,"136910"
13,"Stone And Glass",1369,"Ceramic products",136911,"Porcelain Tableware",6233531172,"136911"
13,"Stone And Glass",1369,"Ceramic products",136912,"Ceramic Tableware",2324927387,"136912"
13,"Stone And Glass",1369,"Ceramic products",136913,"Ornamental Ceramics",2065253461,"136913"
13,"Stone And Glass",1369,"Ceramic products",136914,"Other Ceramic Articles",1731228874,"136914"
13,"Stone And Glass",1370,"Glass and glassware",137001,"Glass Scraps",420744758,"137001"
13,"Stone And Glass",1370,"Glass and glassware",137002,"Glass Balls",1507561128,"137002"
13,"Stone And Glass",1370,"Glass and glassware",137003,"Cast or Rolled Glass",2017170529,"137003"
13,"Stone And Glass",1370,"Glass and glassware",137004,"Blown Glass",838510041,"137004"
13,"Stone And Glass",1370,"Glass and glassware",137005,"Float Glass",5444537463,"137005"
13,"Stone And Glass",1370,"Glass and glassware",137006,"Glass with Edge Workings",3088190840,"137006"
13,"Stone And Glass",1370,"Glass and glassware",137007,"Safety Glass",10998658945,"137007"
13,"Stone And Glass",1370,"Glass and glassware",137008,"Insulating Glass",2095221268,"137008"
13,"Stone And Glass",1370,"Glass and glassware",137009,"Glass Mirrors",7066268624,"137009"
13,"Stone And Glass",1370,"Glass and glassware",137010,"Glass Bottles",11046192177,"137010"
13,"Stone And Glass",1370,"Glass and glassware",137011,"Glass Bulbs",136841253,"137011"
13,"Stone And Glass",1370,"Glass and glassware",137013,"Interior Decorative Glassware",8661764425,"137013"
13,"Stone And Glass",1370,"Glass and glassware",137014,"Signaling Glassware",580487177,"137014"
13,"Stone And Glass",1370,"Glass and glassware",137015,"Eyewear and Clock Glass",144633381,"137015"
13,"Stone And Glass",1370,"Glass and glassware",137016,"Glass Bricks",1075492522,"137016"
13,"Stone And Glass",1370,"Glass and glassware",137017,"Laboratory Glassware",2603738838,"137017"
13,"Stone And Glass",1370,"Glass and glassware",137018,"Glass Beads",1439348766,"137018"
13,"Stone And Glass",1370,"Glass and glassware",137019,"Glass Fibers",12619663749,"137019"
13,"Stone And Glass",1370,"Glass and glassware",137020,"Other Glass Articles",4131248674,"137020"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147101,"Pearls",903426754,"147101"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147102,"Diamonds",103566946480,"147102"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147103,"Precious Stones",8675177424,"147103"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147104,"Synthetic Reconstructed Jewellery Stones",2084890068,"147104"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147105,"Precious Stone Dust",429577245,"147105"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147106,"Silver",17297532104,"147106"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147107,"Silver Clad Metals",108460092,"147107"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147108,"Gold",341086471805,"147108"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147109,"Gold Clad Metals",74468365,"147109"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147110,"Platinum",40687749661,"147110"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147111,"Platinum Clad Metals",320074294,"147111"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147112,"Precious Metal Scraps",23391244387,"147112"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147113,"Jewellery",101482085180,"147113"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147114,"Metal-Clad Products",2196833564,"147114"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147115,"Other Precious Metal Products",3473254202,"147115"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147116,"Pearl Products",1079590689,"147116"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147117,"Imitation Jewellery",6598634998,"147117"
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147118,"Coin",508256226,"147118"
15,"Metals",1572,"Iron and steel",157201,"Pig Iron",4475895577,"157201"
15,"Metals",1572,"Iron and steel",157202,"Ferroalloys",30881694498,"157202"
15,"Metals",1572,"Iron and steel",157203,"Iron Reductions",4258705092,"157203"
15,"Metals",1572,"Iron and steel",157204,"Scrap Iron",35534725601,"157204"
15,"Metals",1572,"Iron and steel",157205,"Iron Powder",2275839426,"157205"
15,"Metals",1572,"Iron and steel",157206,"Iron Ingots",510146109,"157206"
15,"Metals",1572,"Iron and steel",157207,"Semi-Finished Iron",25830851352,"157207"
15,"Metals",1572,"Iron and steel",157208,"Hot-Rolled Iron",49086225856,"157208"
15,"Metals",1572,"Iron and steel",157209,"Cold-Rolled Iron",14641002142,"157209"
15,"Metals",1572,"Iron and steel",157210,"Coated Flat-Rolled Iron",48958652669,"157210"
15,"Metals",1572,"Iron and steel",157211,"Large Flat-Rolled Iron",4255433056,"157211"
15,"Metals",1572,"Iron and steel",157212,"Large Coated Flat-Rolled Iron",4161652555,"157212"
15,"Metals",1572,"Iron and steel",157213,"Hot-Rolled Iron Bars",11350134608,"157213"
15,"Metals",1572,"Iron and steel",157214,"Raw Iron Bars",16013647044,"157214"
15,"Metals",1572,"Iron and steel",157215,"Other Iron Bars",2744961373,"157215"
15,"Metals",1572,"Iron and steel",157216,"Iron Blocks",13434151654,"157216"
15,"Metals",1572,"Iron and steel",157217,"Iron Wire",7330582494,"157217"
15,"Metals",1572,"Iron and steel",157218,"Stainless Steel Ingots",1962907970,"157218"
15,"Metals",1572,"Iron and steel",157219,"Large Flat-Rolled Stainless Steel",29843084646,"157219"
15,"Metals",1572,"Iron and steel",157220,"Flat-Rolled Stainless Steel",4710651946,"157220"
15,"Metals",1572,"Iron and steel",157221,"Hot-Rolled Stainless Steel Bars",1783328524,"157221"
15,"Metals",1572,"Iron and steel",157222,"Other Stainless Steel Bars",6128042716,"157222"
15,"Metals",1572,"Iron and steel",157223,"Stainless Steel Wire",2162818582,"157223"
15,"Metals",1572,"Iron and steel",157224,"Steel Ingots",3615395728,"157224"
15,"Metals",1572,"Iron and steel",157225,"Flat Flat-Rolled Steel",30457115573,"157225"
15,"Metals",1572,"Iron and steel",157226,"Flat-Rolled Iron",3458051524,"157226"
15,"Metals",1572,"Iron and steel",157227,"Steel Bars",4639629782,"157227"
15,"Metals",1572,"Iron and steel",157228,"Other Steel Bars",13087975736,"157228"
15,"Metals",1572,"Iron and steel",157229,"Steel Wire",2367472500,"157229"
15,"Metals",1573,"Iron or steel articles",157301,"Iron Sheet Piling",1944779613,"157301"
15,"Metals",1573,"Iron or steel articles",157302,"Iron Railway Products",3753991877,"157302"
15,"Metals",1573,"Iron or steel articles",157303,"Cast Iron Pipes",1502986845,"157303"
15,"Metals",1573,"Iron or steel articles",157304,"Iron Pipes",24861548547,"157304"
15,"Metals",1573,"Iron or steel articles",157305,"Other Large Iron Pipes",7997247366,"157305"
15,"Metals",1573,"Iron or steel articles",157306,"Other Small Iron Pipes",22696380494,"157306"
15,"Metals",1573,"Iron or steel articles",157307,"Iron Pipe Fittings",18960535860,"157307"
15,"Metals",1573,"Iron or steel articles",157308,"Iron Structures",50978064759,"157308"
15,"Metals",1573,"Iron or steel articles",157309,"Large Iron Containers",4060924461,"157309"
15,"Metals",1573,"Iron or steel articles",157310,"Small Iron Containers",6508441903,"157310"
15,"Metals",1573,"Iron or steel articles",157311,"Iron Gas Containers",3589370053,"157311"
15,"Metals",1573,"Iron or steel articles",157312,"Stranded Iron Wire",6954731463,"157312"
15,"Metals",1573,"Iron or steel articles",157313,"Barbed Wire",230326498,"157313"
15,"Metals",1573,"Iron or steel articles",157314,"Iron Cloth",5176526015,"157314"
15,"Metals",1573,"Iron or steel articles",157315,"Iron Chains",5279469910,"157315"
15,"Metals",1573,"Iron or steel articles",157316,"Iron Anchors",237419235,"157316"
15,"Metals",1573,"Iron or steel articles",157317,"Iron Nails",3036363922,"157317"
15,"Metals",1573,"Iron or steel articles",157318,"Iron Fasteners",40450220961,"157318"
15,"Metals",1573,"Iron or steel articles",157319,"Iron Sewing Needles",310469569,"157319"
15,"Metals",1573,"Iron or steel articles",157320,"Iron Springs",7183420958,"157320"
15,"Metals",1573,"Iron or steel articles",157321,"Iron Stovetops",10222315570,"157321"
15,"Metals",1573,"Iron or steel articles",157322,"Iron Radiators",3524991324,"157322"
15,"Metals",1573,"Iron or steel articles",157323,"Iron Housewares",13152218126,"157323"
15,"Metals",1573,"Iron or steel articles",157324,"Iron Toiletry",3363674801,"157324"
15,"Metals",1573,"Iron or steel articles",157325,"Other Cast Iron Products",6768876304,"157325"
15,"Metals",1573,"Iron or steel articles",157326,"Other Iron Products",53807894280,"157326"
15,"Metals",1574,"Copper and articles thereof",157401,"Precipitated Copper",1061999533,"157401"
15,"Metals",1574,"Copper and articles thereof",157402,"Raw Copper",11472538366,"157402"
15,"Metals",1574,"Copper and articles thereof",157403,"Refined Copper",60922704389,"157403"
15,"Metals",1574,"Copper and articles thereof",157404,"Scrap Copper",21015777296,"157404"
15,"Metals",1574,"Copper and articles thereof",157405,"Copper Alloys",316119224,"157405"
15,"Metals",1574,"Copper and articles thereof",157406,"Copper Powder",1483955192,"157406"
15,"Metals",1574,"Copper and articles thereof",157407,"Copper Bars",5161717396,"157407"
15,"Metals",1574,"Copper and articles thereof",157408,"Copper Wire",18512600948,"157408"
15,"Metals",1574,"Copper and articles thereof",157409,"Copper Plating",7482153779,"157409"
15,"Metals",1574,"Copper and articles thereof",157410,"Copper Foil",6354915717,"157410"
15,"Metals",1574,"Copper and articles thereof",157411,"Copper Pipes",6722847996,"157411"
15,"Metals",1574,"Copper and articles thereof",157412,"Copper Pipe Fittings",4924622254,"157412"
15,"Metals",1574,"Copper and articles thereof",157413,"Stranded Copper Wire",1815499155,"157413"
15,"Metals",1574,"Copper and articles thereof",157415,"Copper Fasteners",1121324089,"157415"
15,"Metals",1574,"Copper and articles thereof",157418,"Copper Housewares",692466362,"157418"
15,"Metals",1574,"Copper and articles thereof",157419,"Other Copper Products",3760369539,"157419"
15,"Metals",1575,"Nickel and articles thereof",157501,"Nickel Mattes",6134726484,"157501"
15,"Metals",1575,"Nickel and articles thereof",157502,"Raw Nickel",14297499916,"157502"
15,"Metals",1575,"Nickel and articles thereof",157503,"Scrap Nickel",1011206793,"157503"
15,"Metals",1575,"Nickel and articles thereof",157504,"Nickel Powder",1412154303,"157504"
15,"Metals",1575,"Nickel and articles thereof",157505,"Nickel Bars",3398900733,"157505"
15,"Metals",1575,"Nickel and articles thereof",157506,"Nickel Sheets",1511486626,"157506"
15,"Metals",1575,"Nickel and articles thereof",157507,"Nickel Pipes",1214354758,"157507"
15,"Metals",1575,"Nickel and articles thereof",157508,"Other Nickel Products",2136614894,"157508"
15,"Metals",1576,"Aluminium and articles thereof",157601,"Raw Aluminium",51371955634,"157601"
15,"Metals",1576,"Aluminium and articles thereof",157602,"Scrap Aluminium",12214442101,"157602"
15,"Metals",1576,"Aluminium and articles thereof",157603,"Aluminium Powder",705157747,"157603"
15,"Metals",1576,"Aluminium and articles thereof",157604,"Aluminium Bars",16545505686,"157604"
15,"Metals",1576,"Aluminium and articles thereof",157605,"Aluminium Wire",3585718911,"157605"
15,"Metals",1576,"Aluminium and articles thereof",157606,"Aluminium Plating",33495332847,"157606"
15,"Metals",1576,"Aluminium and articles thereof",157607,"Aluminium Foil",12687431836,"157607"
15,"Metals",1576,"Aluminium and articles thereof",157608,"Aluminium Pipes",2308485784,"157608"
15,"Metals",1576,"Aluminium and articles thereof",157609,"Aluminium Pipe Fittings",973440583,"157609"
15,"Metals",1576,"Aluminium and articles thereof",157610,"Aluminium Structures",13866122041,"157610"
15,"Metals",1576,"Aluminium and articles thereof",157611,"Large Aluminium Containers",215717720,"157611"
15,"Metals",1576,"Aluminium and articles thereof",157612,"Aluminium Cans",5107840820,"157612"
15,"Metals",1576,"Aluminium and articles thereof",157613,"Aluminium Gas Containers",586410038,"157613"
15,"Metals",1576,"Aluminium and articles thereof",157614,"Stranded Aluminium Wire",1546900861,"157614"
15,"Metals",1576,"Aluminium and articles thereof",157615,"Aluminium Housewares",5386575249,"157615"
15,"Metals",1576,"Aluminium and articles thereof",157616,"Other Aluminium Products",18128528235,"157616"
15,"Metals",1578,"Lead and articles thereof",157801,"Raw Lead",6860707488,"157801"
15,"Metals",1578,"Lead and articles thereof",157802,"Scrap Lead",584045219,"157802"
15,"Metals",1578,"Lead and articles thereof",157804,"Lead Sheets",368003617,"157804"
15,"Metals",1578,"Lead and articles thereof",157806,"Other Lead Products",332542791,"157806"
15,"Metals",1579,"Zinc and articles thereof",157901,"Raw Zinc",15191048817,"157901"
15,"Metals",1579,"Zinc and articles thereof",157902,"Scrap Waste",654064738,"157902"
15,"Metals",1579,"Zinc and articles thereof",157903,"Zinc Powder",539108038,"157903"
15,"Metals",1579,"Zinc and articles thereof",157904,"Zinc Bars",272651910,"157904"
15,"Metals",1579,"Zinc and articles thereof",157905,"Zinc Sheets",593008598,"157905"
15,"Metals",1579,"Zinc and articles thereof",157907,"Other Zinc Products",1494207812,"157907"
15,"Metals",1580,"Tin; articles thereof",158001,"Raw Tin",4244776736,"158001"
15,"Metals",1580,"Tin; articles thereof",158002,"Scrap Tin",99023246,"158002"
15,"Metals",1580,"Tin; articles thereof",158003,"Tin Bars",536718616,"158003"
15,"Metals",1580,"Tin; articles thereof",158007,"Other Tin Products",385055870,"158007"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158101,"Tungsten",1086232549,"158101"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158102,"Molybdenum",793627043,"158102"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158103,"Tantalum",812953441,"158103"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158104,"Magnesium",1887262896,"158104"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158105,"Cobalt",4830270832,"158105"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158106,"Bismuth",109163167,"158106"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158107,"Cadmium",60178293,"158107"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158108,"Titanium",6646655653,"158108"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158109,"Zirconium",403208312,"158109"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158110,"Antimony",267520343,"158110"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158111,"Manganese",1209596112,"158111"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158112,"Other Metals",1585302347,"158112"
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158113,"Cermets",1063430163,"158113"
15,"Metals",1582,"Tools and cutlery",158201,"Garden Tools",1754048395,"158201"
15,"Metals",1582,"Tools and cutlery",158202,"Hand Saws",4408482118,"158202"
15,"Metals",1582,"Tools and cutlery",158203,"Hand Tools",2309904800,"158203"
15,"Metals",1582,"Tools and cutlery",158204,"Wrenches",3178028867,"158204"
15,"Metals",1582,"Tools and cutlery",158205,"Other Hand Tools",7741986902,"158205"
15,"Metals",1582,"Tools and cutlery",158206,"Tool Sets",1362868760,"158206"
15,"Metals",1582,"Tools and cutlery",158207,"Interchangeable Tool Parts",22939634820,"158207"
15,"Metals",1582,"Tools and cutlery",158208,"Cutting Blades",3138982866,"158208"
15,"Metals",1582,"Tools and cutlery",158209,"Tool Plates",6420876801,"158209"
15,"Metals",1582,"Tools and cutlery",158210,"Cooking Hand Tools",490163909,"158210"
15,"Metals",1582,"Tools and cutlery",158211,"Knives",2778320836,"158211"
15,"Metals",1582,"Tools and cutlery",158212,"Razor Blades",4810954084,"158212"
15,"Metals",1582,"Tools and cutlery",158213,"Scissors",819612890,"158213"
15,"Metals",1582,"Tools and cutlery",158214,"Other Cutlery",983067808,"158214"
15,"Metals",1582,"Tools and cutlery",158215,"Cutlery Sets",2670932706,"158215"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158301,"Padlocks",13338130840,"158301"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158302,"Metal Mountings",34758082090,"158302"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158303,"Safes",1202490361,"158303"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158304,"Filing Cabinets",308556939,"158304"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158305,"Metal Office Supplies",958284625,"158305"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158306,"Bells and Other Metal Ornaments",2416692999,"158306"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158307,"Flexible Metal Tubing",4463792488,"158307"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158308,"Other Metal Fasteners",3693509913,"158308"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158309,"Metal Stoppers",7071031125,"158309"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158310,"Metal Signs",845696341,"158310"
15,"Metals",1583,"Metal; miscellaneous products of base metal",158311,"Coated Metal Soldering Products",3149196007,"158311"
16,"Machines",1684,"Machinery and appliances",168401,"Nuclear Reactors",3192048166,"168401"
16,"Machines",1684,"Machinery and appliances",168402,"Steam Boilers",5180828040,"168402"
16,"Machines",1684,"Machinery and appliances",168403,"Central Heating Boilers",6933803505,"168403"
16,"Machines",1684,"Machinery and appliances",168404,"Boiler Plants",1885715854,"168404"
16,"Machines",1684,"Machinery and appliances",168405,"Water and Gas Generators",850018996,"168405"
16,"Machines",1684,"Machinery and appliances",168406,"Steam Turbines",4284260712,"168406"
16,"Machines",1684,"Machinery and appliances",168407,"Spark-Ignition Engines",53768845449,"168407"
16,"Machines",1684,"Machinery and appliances",168408,"Combustion Engines",47109787864,"168408"
16,"Machines",1684,"Machinery and appliances",168409,"Engine Parts",65827785361,"168409"
16,"Machines",1684,"Machinery and appliances",168410,"Hydraulic Turbines",1118354773,"168410"
16,"Machines",1684,"Machinery and appliances",168411,"Gas Turbines",159157090562,"168411"
16,"Machines",1684,"Machinery and appliances",168412,"Other Engines",24729262284,"168412"
16,"Machines",1684,"Machinery and appliances",168413,"Liquid Pumps",67320991150,"168413"
16,"Machines",1684,"Machinery and appliances",168414,"Air Pumps",75346806758,"168414"
16,"Machines",1684,"Machinery and appliances",168415,"Air Conditioners",49446624512,"168415"
16,"Machines",1684,"Machinery and appliances",168416,"Liquid Fuel Furnaces",2590258684,"168416"
16,"Machines",1684,"Machinery and appliances",168417,"Industrial Furnaces",4885956637,"168417"
16,"Machines",1684,"Machinery and appliances",168418,"Refrigerators",47011260522,"168418"
16,"Machines",1684,"Machinery and appliances",168419,"Other Heating Machinery",41740071192,"168419"
16,"Machines",1684,"Machinery and appliances",168420,"Rolling Machines",1326245094,"168420"
16,"Machines",1684,"Machinery and appliances",168421,"Centrifuges",74387464942,"168421"
16,"Machines",1684,"Machinery and appliances",168422,"Washing and Bottling Machines",31653898513,"168422"
16,"Machines",1684,"Machinery and appliances",168423,"Scales",4281569049,"168423"
16,"Machines",1684,"Machinery and appliances",168424,"Liquid Dispersing Machines",20342785915,"168424"
16,"Machines",1684,"Machinery and appliances",168425,"Pulley Systems",7111005733,"168425"
16,"Machines",1684,"Machinery and appliances",168426,"Cranes",14307112192,"168426"
16,"Machines",1684,"Machinery and appliances",168427,"Fork-Lifts",19914711092,"168427"
16,"Machines",1684,"Machinery and appliances",168428,"Lifting Machinery",32668529849,"168428"
16,"Machines",1684,"Machinery and appliances",168429,"Large Construction Vehicles",47108833086,"168429"
16,"Machines",1684,"Machinery and appliances",168430,"Other Construction Vehicles",11049429886,"168430"
16,"Machines",1684,"Machinery and appliances",168431,"Excavation Machinery",58725837608,"168431"
16,"Machines",1684,"Machinery and appliances",168432,"Soil Preparation Machinery",8171087101,"168432"
16,"Machines",1684,"Machinery and appliances",168433,"Harvesting Machinery",20727888015,"168433"
16,"Machines",1684,"Machinery and appliances",168434,"Dairy Machinery",2258779733,"168434"
16,"Machines",1684,"Machinery and appliances",168435,"Fruit Pressing Machinery",431150754,"168435"
16,"Machines",1684,"Machinery and appliances",168436,"Other Agricultural Machinery",7895103842,"168436"
16,"Machines",1684,"Machinery and appliances",168437,"Mill Machinery",2136422430,"168437"
16,"Machines",1684,"Machinery and appliances",168438,"Industrial Food Preperation Machinery",14371649188,"168438"
16,"Machines",1684,"Machinery and appliances",168439,"Papermaking Machines",5462079845,"168439"
16,"Machines",1684,"Machinery and appliances",168440,"Book-binding Machines",921535491,"168440"
16,"Machines",1684,"Machinery and appliances",168441,"Other Paper Machinery",7397274608,"168441"
16,"Machines",1684,"Machinery and appliances",168442,"Print Production Machinery",1420535501,"168442"
16,"Machines",1684,"Machinery and appliances",168443,"Industrial Printers",52629242871,"168443"
16,"Machines",1684,"Machinery and appliances",168444,"Artificial Textile Machinery",1029405177,"168444"
16,"Machines",1684,"Machinery and appliances",168445,"Textile Fiber Machinery",3397070918,"168445"
16,"Machines",1684,"Machinery and appliances",168446,"Looms",1778334050,"168446"
16,"Machines",1684,"Machinery and appliances",168447,"Knitting Machines",2441007437,"168447"
16,"Machines",1684,"Machinery and appliances",168448,"Knitting Machine Accessories",4660601804,"168448"
16,"Machines",1684,"Machinery and appliances",168449,"Felt Machinery",970170657,"168449"
16,"Machines",1684,"Machinery and appliances",168450,"Household Washing Machines",14252355538,"168450"
16,"Machines",1684,"Machinery and appliances",168451,"Textile Processing Machines",8806198853,"168451"
16,"Machines",1684,"Machinery and appliances",168452,"Sewing Machines",5212419485,"168452"
16,"Machines",1684,"Machinery and appliances",168453,"Leather Machinery",1202038187,"168453"
16,"Machines",1684,"Machinery and appliances",168454,"Casting Machines",3050481679,"168454"
16,"Machines",1684,"Machinery and appliances",168455,"Metal-Rolling Mills",5674960366,"168455"
16,"Machines",1684,"Machinery and appliances",168456,"Non-Mechanical Removal Machinery",6572862458,"168456"
16,"Machines",1684,"Machinery and appliances",168457,"Metalworking Transfer Machines",10171098042,"168457"
16,"Machines",1684,"Machinery and appliances",168458,"Metal Lathes",7643717865,"168458"
16,"Machines",1684,"Machinery and appliances",168459,"Drilling Machines",3462104504,"168459"
16,"Machines",1684,"Machinery and appliances",168460,"Metal Finishing Machines",4925407672,"168460"
16,"Machines",1684,"Machinery and appliances",168461,"Metalworking Machines",2680804594,"168461"
16,"Machines",1684,"Machinery and appliances",168462,"Forging Machines",10237983252,"168462"
16,"Machines",1684,"Machinery and appliances",168463,"Other Non-Metal Removal Machinery",2049936889,"168463"
16,"Machines",1684,"Machinery and appliances",168464,"Stone Working Machines",2823672653,"168464"
16,"Machines",1684,"Machinery and appliances",168465,"Woodworking machines",8574934501,"168465"
16,"Machines",1684,"Machinery and appliances",168466,"Metalworking Machine Parts",19152632794,"168466"
16,"Machines",1684,"Machinery and appliances",168467,"Motor-working Tools",8150671110,"168467"
16,"Machines",1684,"Machinery and appliances",168468,"Soldering and Welding Machinery",1074240609,"168468"
16,"Machines",1684,"Machinery and appliances",168469,"Typewriters",414673,"168469"
16,"Machines",1684,"Machinery and appliances",168470,"Calculators",5447132944,"168470"
16,"Machines",1684,"Machinery and appliances",168471,"Computers",282367375123,"168471"
16,"Machines",1684,"Machinery and appliances",168472,"Other Office Machines",5120755744,"168472"
16,"Machines",1684,"Machinery and appliances",168473,"Office Machine Parts",233898473689,"168473"
16,"Machines",1684,"Machinery and appliances",168474,"Stone Processing Machines",17402658900,"168474"
16,"Machines",1684,"Machinery and appliances",168475,"Glass Working Machines",4772499271,"168475"
16,"Machines",1684,"Machinery and appliances",168476,"Vending Machines",1834482730,"168476"
16,"Machines",1684,"Machinery and appliances",168477,"Rubberworking Machinery",27671783712,"168477"
16,"Machines",1684,"Machinery and appliances",168478,"Tobacco Processing Machines",1748193059,"168478"
16,"Machines",1684,"Machinery and appliances",168479,"Machinery Having Individual Functions",125092680134,"168479"
16,"Machines",1684,"Machinery and appliances",168480,"Metal Molds",19017681038,"168480"
16,"Machines",1684,"Machinery and appliances",168481,"Valves",93276388135,"168481"
16,"Machines",1684,"Machinery and appliances",168482,"Ball Bearings",32451867888,"168482"
16,"Machines",1684,"Machinery and appliances",168483,"Transmissions",59136697377,"168483"
16,"Machines",1684,"Machinery and appliances",168484,"Gaskets",4212456567,"168484"
16,"Machines",1684,"Machinery and appliances",168485,"Boat Propellers",10832160395,"168485"
16,"Machines",1685,"Electrical machinery and equipment",168501,"Electric Motors",57124507209,"168501"
16,"Machines",1685,"Electrical machinery and equipment",168502,"Electric Generating Sets",23288903407,"168502"
16,"Machines",1685,"Electrical machinery and equipment",168503,"Electric Motor Parts",19055215102,"168503"
16,"Machines",1685,"Electrical machinery and equipment",168504,"Electrical Transformers",94284047675,"168504"
16,"Machines",1685,"Electrical machinery and equipment",168505,"Electromagnets",8808845866,"168505"
16,"Machines",1685,"Electrical machinery and equipment",168506,"Batteries",8438800412,"168506"
16,"Machines",1685,"Electrical machinery and equipment",168507,"Electric Batteries",59628230511,"168507"
16,"Machines",1685,"Electrical machinery and equipment",168508,"Vacuum Cleaners",18066969574,"168508"
16,"Machines",1685,"Electrical machinery and equipment",168509,"Other Domestic Electric Housewares",24670619722,"168509"
16,"Machines",1685,"Electrical machinery and equipment",168510,"Hair Trimmers",4393958787,"168510"
16,"Machines",1685,"Electrical machinery and equipment",168511,"Electrical Ignitions",20290682593,"168511"
16,"Machines",1685,"Electrical machinery and equipment",168512,"Electrical Lighting and Signalling Equipment",33243076288,"168512"
16,"Machines",1685,"Electrical machinery and equipment",168513,"Portable Lighting",3235463644,"168513"
16,"Machines",1685,"Electrical machinery and equipment",168514,"Electric Furnaces",5654438421,"168514"
16,"Machines",1685,"Electrical machinery and equipment",168515,"Electric Soldering Equipment",11861320376,"168515"
16,"Machines",1685,"Electrical machinery and equipment",168516,"Electric Heaters",51554252446,"168516"
16,"Machines",1685,"Electrical machinery and equipment",168517,"Telephones",127665308041,"168517"
16,"Machines",1685,"Electrical machinery and equipment",168518,"Microphones and Headphones",42259019911,"168518"
16,"Machines",1685,"Electrical machinery and equipment",168519,"Sound Recording Equipment",1176793115,"168519"
16,"Machines",1685,"Electrical machinery and equipment",168520,"Dictation Machines",1839026211,"168520"
16,"Machines",1685,"Electrical machinery and equipment",168521,"Video Recording Equipment",38839587257,"168521"
16,"Machines",1685,"Electrical machinery and equipment",168522,"Audio and Video Recording Accessories",1824214431,"168522"
16,"Machines",1685,"Electrical machinery and equipment",168523,"Blank Audio Media",44664242378,"168523"
16,"Machines",1685,"Electrical machinery and equipment",168524,"Sound Recordings",1838705953,"168524"
16,"Machines",1685,"Electrical machinery and equipment",168525,"Broadcasting Equipment",412700308185,"168525"
16,"Machines",1685,"Electrical machinery and equipment",168526,"Navigation Equipment",22830504626,"168526"
16,"Machines",1685,"Electrical machinery and equipment",168527,"Radio Receivers",13730140751,"168527"
16,"Machines",1685,"Electrical machinery and equipment",168528,"Video Displays",80318052813,"168528"
16,"Machines",1685,"Electrical machinery and equipment",168529,"Broadcasting Accessories",57445736409,"168529"
16,"Machines",1685,"Electrical machinery and equipment",168530,"Traffic Signals",2617479638,"168530"
16,"Machines",1685,"Electrical machinery and equipment",168531,"Audio Alarms",17474166554,"168531"
